CountryName,Year,AverageTemperature,NormalizedTemperature,TotalWasteGenerated,OrganicWastePercent,GlassWastePercent,MetalWastePercent,PaperWastePercent,PlasticWastePercent
San Marino,1804,13.97125,0.6856584661947218,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1805,12.580833333333333,0.6596015485789336,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1806,14.053583333333334,0.6872014230184796,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1807,14.180583333333333,0.6895814495360979,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1808,12.57125,0.6594219534020793,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1809,13.444666666666668,0.6757901016508702,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1810,13.842333333333334,0.6832425206417327,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1811,14.543416666666667,0.6963810791015244,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1812,12.814416666666668,0.6639789858026108,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1813,13.281166666666666,0.672726051764015,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1814,12.69941666666667,0.6618238436803582,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1815,13.155916666666664,0.6703788208873875,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1816,12.412416666666669,0.6564453585578663,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1817,13.464166666666666,0.676155538793339,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1818,13.764,0.6817745252830968,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1819,13.902333333333331,0.6843669426185601,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1820,13.728666666666667,0.6811123656745205,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1821,13.568333333333332,0.678107660280887,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1822,14.799833333333332,0.7011864213552721,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1823,13.396499999999998,0.6748874406750279,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1824,13.966666666666669,0.6855725728492698,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1825,13.904166666666669,0.684401299956741,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1826,13.7825,0.6821212220592852,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1827,13.68725,0.6803362021710715,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1828,14.022666666666666,0.6866220333609754,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1829,12.65616666666667,0.6610133228387284,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1830,13.57825,0.6782935022465014,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1831,13.84725,0.683334660775945,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
